Adj Price,Date,Day-1996
0.41,1986.517,0.517
0.4,1986.52,0.52
0.37,1986.523,0.523
0.37,1986.531,0.531
0.36,1986.534,0.534
0.35,1986.537,0.537
0.36,1986.539,0.539
0.33,1986.542,0.542
0.33,1986.55,0.55
0.35,1986.553,0.553
0.34,1986.556,0.556
0.35,1986.559,0.559
0.38,1986.561,0.561
0.36,1986.569,0.569
0.36,1986.572,0.572
0.37,1986.575,0.575
0.35,1986.578,0.578
0.35,1986.58,0.58
0.34,1986.589,0.589
0.32,1986.591,0.591
0.33,1986.594,0.594
0.33,1986.597,0.597
0.36,1986.6,0.6
0.37,1986.608,0.608
0.39,1986.611,0.611
0.38,1986.613,0.613
0.38,1986.616,0.616
0.38,1986.619,0.619
0.38,1986.627,0.627
0.39,1986.63,0.63
0.41,1986.632,0.632
0.41,1986.635,0.635
0.43,1986.638,0.638
0.42,1986.646,0.646
0.43,1986.649,0.649
0.43,1986.652,0.652
0.43,1986.654,0.654
0.44,1986.657,0.657
0.42,1986.668,0.668
0.42,1986.671,0.671
0.44,1986.674,0.674
0.43,1986.676,0.676
0.43,1986.684,0.684
0.42,1986.687,0.687
0.42,1986.69,0.69
0.39,1986.693,0.693
0.38,1986.695,0.695
0.37,1986.704,0.704
0.38,1986.706,0.706
0.39,1986.709,0.709
0.41,1986.712,0.712
0.39,1986.715,0.715
0.4,1986.723,0.723
0.39,1986.726,0.726
0.38,1986.728,0.728
0.37,1986.731,0.731
0.37,1986.734,0.734
0.37,1986.742,0.742
0.37,1986.745,0.745
0.38,1986.747,0.747
0.36,1986.75,0.75
0.38,1986.753,0.753
0.38,1986.761,0.761
0.36,1986.764,0.764
0.35,1986.767,0.767
0.36,1986.769,0.769
0.37,1986.772,0.772
0.38,1986.78,0.78
0.38,1986.783,0.783
0.37,1986.786,0.786
0.37,1986.789,0.789
0.37,1986.791,0.791
0.36,1986.799,0.799
0.36,1986.802,0.802
0.37,1986.805,0.805
0.39,1986.808,0.808
0.4,1986.81,0.81
0.4,1986.819,0.819
0.38,1986.821,0.821
0.39,1986.824,0.824
0.39,1986.827,0.827
0.39,1986.83,0.83
0.39,1986.838,0.838
0.41,1986.841,0.841
0.41,1986.843,0.843
0.41,1986.846,0.846
0.41,1986.849,0.849
0.4,1986.857,0.857
0.4,1986.86,0.86
0.39,1986.862,0.862
0.38,1986.865,0.865
0.39,1986.868,0.868
0.39,1986.876,0.876
0.38,1986.879,0.879
0.38,1986.882,0.882
0.39,1986.884,0.884
0.4,1986.887,0.887
0.41,1986.895,0.895
0.43,1986.898,0.898
0.43,1986.901,0.901
0.44,1986.906,0.906
0.45,1986.914,0.914
0.44,1986.917,0.917
0.44,1986.92,0.92
0.43,1986.923,0.923
0.42,1986.925,0.925
0.43,1986.934,0.934
0.42,1986.936,0.936
0.43,1986.939,0.939
0.43,1986.942,0.942
0.43,1986.945,0.945
0.43,1986.953,0.953
0.44,1986.956,0.956
0.44,1986.958,0.958
0.44,1986.961,0.961
0.44,1986.964,0.964
0.44,1986.972,0.972
0.42,1986.975,0.975
0.41,1986.977,0.977
0.42,1986.983,0.983
0.41,1986.991,0.991
0.41,1986.994,0.994
0.4,1986.997,0.997
0.41,1987.002,1.002
0.41,1987.01,1.01
0.42,1987.013,1.013
0.44,1987.016,1.016
0.46,1987.018,1.018
0.47,1987.021,1.021
0.49,1987.029,1.029
0.49,1987.032,1.032
0.53,1987.035,1.035
0.55,1987.038,1.038
0.53,1987.04,1.04
0.56,1987.049,1.049
0.54,1987.051,1.051
0.53,1987.054,1.054
0.56,1987.057,1.057
0.56,1987.06,1.06
0.55,1987.068,1.068
0.56,1987.07,1.07
0.57,1987.073,1.073
0.55,1987.076,1.076
0.6,1987.079,1.079
0.67,1987.087,1.087
0.67,1987.09,1.09
0.66,1987.092,1.092
0.67,1987.095,1.095
0.67,1987.098,1.098
0.67,1987.106,1.106
0.67,1987.109,1.109
0.73,1987.112,1.112
0.69,1987.114,1.114
0.69,1987.117,1.117
0.71,1987.128,1.128
0.71,1987.131,1.131
0.71,1987.133,1.133
0.67,1987.136,1.136
0.67,1987.144,1.144
0.69,1987.147,1.147
0.72,1987.15,1.15
0.73,1987.153,1.153
0.73,1987.155,1.155
0.71,1987.164,1.164
0.68,1987.166,1.166
0.7,1987.169,1.169
0.7,1987.172,1.172
0.69,1987.175,1.175
0.68,1987.183,1.183
0.69,1987.185,1.185
0.68,1987.188,1.188
0.68,1987.191,1.191
0.67,1987.194,1.194
0.68,1987.202,1.202
0.73,1987.205,1.205
0.73,1987.207,1.207
0.77,1987.21,1.21
0.76,1987.213,1.213
0.75,1987.221,1.221
0.73,1987.224,1.224
0.73,1987.227,1.227
0.76,1987.229,1.229
0.78,1987.232,1.232
0.74,1987.24,1.24
0.75,1987.243,1.243
0.78,1987.246,1.246
0.78,1987.248,1.248
0.83,1987.251,1.251
0.81,1987.259,1.259
0.8,1987.262,1.262
0.84,1987.265,1.265
0.84,1987.268,1.268
0.86,1987.27,1.27
0.8,1987.279,1.279
0.78,1987.281,1.281
0.79,1987.284,1.284
0.82,1987.287,1.287
0.8,1987.298,1.298
0.84,1987.3,1.3
0.83,1987.303,1.303
0.86,1987.306,1.306
0.85,1987.309,1.309
0.87,1987.317,1.317
0.89,1987.32,1.32
0.89,1987.322,1.322
0.9,1987.325,1.325
0.89,1987.328,1.328
0.89,1987.336,1.336
0.9,1987.339,1.339
0.89,1987.342,1.342
0.87,1987.344,1.344
0.87,1987.347,1.347
0.86,1987.355,1.355
0.84,1987.358,1.358
0.86,1987.361,1.361
0.86,1987.363,1.363
0.85,1987.366,1.366
0.84,1987.374,1.374
0.78,1987.377,1.377
0.8,1987.38,1.38
0.8,1987.383,1.383
0.76,1987.385,1.385
0.81,1987.396,1.396
0.81,1987.399,1.399
0.83,1987.402,1.402
0.84,1987.405,1.405
0.81,1987.413,1.413
0.76,1987.415,1.415
0.78,1987.418,1.418
0.78,1987.421,1.421
0.77,1987.424,1.424
0.79,1987.432,1.432
0.83,1987.435,1.435
0.81,1987.437,1.437
0.82,1987.44,1.44
0.81,1987.443,1.443
0.79,1987.451,1.451
0.78,1987.454,1.454
0.81,1987.457,1.457
0.81,1987.459,1.459
0.79,1987.462,1.462
0.81,1987.47,1.47
0.83,1987.473,1.473
0.82,1987.476,1.476
0.8,1987.478,1.478
0.85,1987.481,1.481
0.85,1987.489,1.489
0.84,1987.492,1.492
0.87,1987.495,1.495
0.89,1987.498,1.498
0.86,1987.509,1.509
0.85,1987.511,1.511
0.84,1987.514,1.514
0.87,1987.517,1.517
0.88,1987.52,1.52
0.89,1987.528,1.528
0.94,1987.53,1.53
0.92,1987.533,1.533
0.94,1987.536,1.536
0.94,1987.539,1.539
0.91,1987.547,1.547
0.9,1987.55,1.55
0.89,1987.552,1.552
0.88,1987.555,1.555
0.88,1987.558,1.558
0.88,1987.566,1.566
0.9,1987.569,1.569
0.9,1987.572,1.572
0.92,1987.574,1.574
0.91,1987.577,1.577
0.88,1987.585,1.585
0.88,1987.588,1.588
0.9,1987.591,1.591
0.92,1987.593,1.593
0.94,1987.596,1.596
0.96,1987.604,1.604
0.98,1987.607,1.607
0.96,1987.61,1.61
0.98,1987.613,1.613
0.98,1987.615,1.615
0.97,1987.624,1.624
0.97,1987.626,1.626
0.96,1987.629,1.629
0.98,1987.632,1.632
1,1987.634,1.634
1,1987.643,1.643
1.02,1987.645,1.645
1.05,1987.648,1.648
1.06,1987.651,1.651
1.01,1987.654,1.654
1.01,1987.662,1.662
1,1987.665,1.665
1,1987.667,1.667
1.01,1987.67,1.67
1.03,1987.673,1.673
1.01,1987.684,1.684
1.02,1987.687,1.687
1.04,1987.689,1.689
1.04,1987.692,1.692
1.04,1987.7,1.7
1.03,1987.703,1.703
1.03,1987.706,1.706
1.04,1987.708,1.708
1.06,1987.711,1.711
1.03,1987.719,1.719
1.07,1987.722,1.722
1.11,1987.725,1.725
1.12,1987.728,1.728
1.11,1987.73,1.73
1.11,1987.739,1.739
1.1,1987.741,1.741
1.11,1987.744,1.744
1.16,1987.747,1.747
1.19,1987.749,1.749
1.2,1987.758,1.758
1.16,1987.76,1.76
1.16,1987.763,1.763
1.14,1987.766,1.766
1.14,1987.769,1.769
1.13,1987.777,1.777
1.12,1987.78,1.78
1.08,1987.782,1.782
1.04,1987.785,1.785
1,1987.788,1.788
0.8,1987.796,1.796
0.75,1987.799,1.799
0.77,1987.802,1.802
0.67,1987.804,1.804
0.64,1987.807,1.807
0.52,1987.815,1.815
0.55,1987.818,1.818
0.61,1987.821,1.821
0.77,1987.823,1.823
0.75,1987.826,1.826
0.76,1987.834,1.834
0.75,1987.837,1.837
0.75,1987.84,1.84
0.81,1987.843,1.843
0.75,1987.845,1.845
0.67,1987.854,1.854
0.64,1987.856,1.856
0.65,1987.859,1.859
0.71,1987.862,1.862
0.7,1987.864,1.864
0.69,1987.873,1.873
0.64,1987.875,1.875
0.67,1987.878,1.878
0.62,1987.881,1.881
0.61,1987.884,1.884
0.64,1987.892,1.892
0.69,1987.895,1.895
0.68,1987.897,1.897
0.65,1987.903,1.903
0.62,1987.911,1.911
0.62,1987.914,1.914
0.65,1987.916,1.916
0.61,1987.919,1.919
0.6,1987.922,1.922
0.65,1987.93,1.93
0.69,1987.933,1.933
0.73,1987.936,1.936
0.69,1987.938,1.938
0.7,1987.941,1.941
0.74,1987.949,1.949
0.73,1987.952,1.952
0.75,1987.955,1.955
0.74,1987.958,1.958
0.77,1987.96,1.96
0.79,1987.969,1.969
0.78,1987.971,1.971
0.79,1987.974,1.974
0.78,1987.977,1.977
0.72,1987.988,1.988
0.75,1987.99,1.99
0.77,1987.993,1.993
0.76,1987.996,1.996
0.8,1988.007,2.007
0.8,1988.01,2.01
0.83,1988.012,2.012
0.82,1988.015,2.015
0.75,1988.018,2.018
0.77,1988.026,2.026
0.75,1988.029,2.029
0.71,1988.031,2.031
0.73,1988.034,2.034
0.77,1988.037,2.037
0.73,1988.045,2.045
0.71,1988.048,2.048
0.65,1988.051,2.051
0.69,1988.053,2.053
0.7,1988.056,2.056
0.72,1988.064,2.064
0.7,1988.067,2.067
0.69,1988.07,2.07
0.71,1988.073,2.073
0.73,1988.075,2.075
0.71,1988.084,2.084
0.7,1988.086,2.086
0.67,1988.089,2.089
0.68,1988.092,2.092
0.68,1988.094,2.094
0.7,1988.103,2.103
0.71,1988.105,2.105
0.75,1988.108,2.108
0.74,1988.111,2.111
0.73,1988.114,2.114
0.75,1988.125,2.125
0.74,1988.127,2.127
0.75,1988.13,2.13
0.75,1988.133,2.133
0.8,1988.141,2.141
0.81,1988.144,2.144
0.82,1988.146,2.146
0.8,1988.149,2.149
0.8,1988.152,2.152
0.81,1988.16,2.16
0.81,1988.163,2.163
0.83,1988.166,2.166
0.86,1988.168,2.168
0.87,1988.171,2.171
0.9,1988.179,2.179
0.88,1988.182,2.182
0.91,1988.185,2.185
0.88,1988.188,2.188
0.88,1988.19,2.19
0.93,1988.198,2.198
0.9,1988.201,2.201
0.89,1988.204,2.204
0.9,1988.207,2.207
0.91,1988.209,2.209
0.89,1988.218,2.218
0.9,1988.22,2.22
0.88,1988.223,2.223
0.83,1988.226,2.226
0.81,1988.229,2.229
0.85,1988.237,2.237
0.85,1988.24,2.24
0.83,1988.242,2.242
0.84,1988.245,2.245
0.85,1988.256,2.256
0.87,1988.259,2.259
0.91,1988.261,2.261
0.91,1988.264,2.264
0.93,1988.267,2.267
0.95,1988.275,2.275
0.95,1988.278,2.278
0.93,1988.281,2.281
0.89,1988.283,2.283
0.88,1988.286,2.286
0.88,1988.294,2.294
0.89,1988.297,2.297
0.9,1988.3,2.3
0.86,1988.303,2.303
0.89,1988.305,2.305
0.89,1988.313,2.313
0.92,1988.316,2.316
0.93,1988.319,2.319
0.91,1988.322,2.322
0.89,1988.324,2.324
0.91,1988.333,2.333
0.93,1988.335,2.335
0.93,1988.338,2.338
0.93,1988.341,2.341
0.92,1988.344,2.344
0.91,1988.352,2.352
0.89,1988.355,2.355
0.88,1988.357,2.357
0.9,1988.36,2.36
0.91,1988.363,2.363
0.92,1988.371,2.371
0.9,1988.374,2.374
0.87,1988.376,2.376
0.85,1988.379,2.379
0.86,1988.382,2.382
0.84,1988.39,2.39
0.85,1988.393,2.393
0.84,1988.396,2.396
0.85,1988.398,2.398
0.86,1988.401,2.401
0.88,1988.412,2.412
0.9,1988.415,2.415
0.88,1988.418,2.418
0.92,1988.42,2.42
0.96,1988.428,2.428
0.95,1988.431,2.431
0.98,1988.434,2.434
0.97,1988.437,2.437
0.98,1988.439,2.439
0.99,1988.448,2.448
1,1988.45,2.45
1.01,1988.453,2.453
1.01,1988.456,2.456
1,1988.459,2.459
1,1988.467,2.467
1.03,1988.47,2.47
1.05,1988.472,2.472
1.05,1988.475,2.475
1.03,1988.478,2.478
1.02,1988.486,2.486
1.04,1988.489,2.489
1.04,1988.491,2.491
1.04,1988.494,2.494
1.04,1988.497,2.497
1.03,1988.508,2.508
1.01,1988.511,2.511
1,1988.513,2.513
1,1988.516,2.516
0.99,1988.524,2.524
1.03,1988.527,2.527
1.04,1988.53,2.53
1.03,1988.533,2.533
1.03,1988.535,2.535
1.02,1988.543,2.543
1,1988.546,2.546
0.97,1988.549,2.549
0.95,1988.552,2.552
0.99,1988.554,2.554
0.99,1988.563,2.563
0.99,1988.565,2.565
0.97,1988.568,2.568
0.98,1988.571,2.571
1,1988.574,2.574
1,1988.582,2.582
0.99,1988.585,2.585
1,1988.587,2.587
0.99,1988.59,2.59
0.98,1988.593,2.593
0.96,1988.601,2.601
0.93,1988.604,2.604
0.9,1988.606,2.606
0.93,1988.609,2.609
0.91,1988.612,2.612
0.87,1988.62,2.62
0.9,1988.623,2.623
0.89,1988.626,2.626
0.88,1988.628,2.628
0.87,1988.631,2.631
0.85,1988.639,2.639
0.85,1988.642,2.642
0.85,1988.645,2.645
0.83,1988.648,2.648
0.8,1988.65,2.65
0.84,1988.658,2.658
0.83,1988.661,2.661
0.8,1988.664,2.664
0.77,1988.667,2.667
0.8,1988.669,2.669
0.81,1988.68,2.68
0.77,1988.683,2.683
0.76,1988.686,2.686
0.8,1988.689,2.689
0.8,1988.697,2.697
0.8,1988.7,2.7
0.83,1988.702,2.702
0.8,1988.705,2.705
0.83,1988.708,2.708
0.83,1988.716,2.716
0.83,1988.719,2.719
0.82,1988.721,2.721
0.8,1988.724,2.724
0.82,1988.727,2.727
0.79,1988.735,2.735
0.79,1988.738,2.738
0.78,1988.741,2.741
0.8,1988.743,2.743
0.79,1988.746,2.746
0.76,1988.754,2.754
0.73,1988.757,2.757
0.72,1988.76,2.76
0.76,1988.762,2.762
0.71,1988.765,2.765
0.71,1988.773,2.773
0.72,1988.776,2.776
0.71,1988.779,2.779
0.72,1988.782,2.782
0.74,1988.784,2.784
0.74,1988.793,2.793
0.77,1988.795,2.795
0.76,1988.798,2.798
0.79,1988.801,2.801
0.8,1988.804,2.804
0.78,1988.812,2.812
0.77,1988.815,2.815
0.75,1988.817,2.817
0.72,1988.82,2.82
0.71,1988.823,2.823
0.71,1988.831,2.831
0.71,1988.834,2.834
0.71,1988.836,2.836
0.72,1988.839,2.839
0.71,1988.842,2.842
0.7,1988.85,2.85
0.71,1988.853,2.853
0.72,1988.856,2.856
0.71,1988.858,2.858
0.69,1988.861,2.861
0.68,1988.869,2.869
0.63,1988.872,2.872
0.65,1988.875,2.875
0.67,1988.877,2.877
0.66,1988.88,2.88
0.57,1988.888,2.888
0.58,1988.891,2.891
0.6,1988.894,2.894
0.58,1988.899,2.899
0.58,1988.908,2.908
0.58,1988.91,2.91
0.57,1988.913,2.913
0.6,1988.916,2.916
0.61,1988.919,2.919
0.62,1988.927,2.927
0.62,1988.93,2.93
0.61,1988.932,2.932
0.62,1988.935,2.935
0.63,1988.938,2.938
0.62,1988.946,2.946
0.61,1988.949,2.949
0.61,1988.951,2.951
0.64,1988.954,2.954
0.65,1988.957,2.957
0.67,1988.965,2.965
0.67,1988.968,2.968
0.65,1988.971,2.971
0.64,1988.973,2.973
0.65,1988.976,2.976
0.66,1988.987,2.987
0.65,1988.99,2.99
0.68,1988.992,2.992
0.68,1988.995,2.995
0.68,1989.006,3.006
0.7,1989.009,3.009
0.7,1989.012,3.012
0.7,1989.014,3.014
0.68,1989.023,3.023
0.69,1989.025,3.025
0.69,1989.028,3.028
0.7,1989.031,3.031
0.69,1989.034,3.034
0.69,1989.042,3.042
0.67,1989.044,3.044
0.69,1989.047,3.047
0.7,1989.05,3.05
0.69,1989.053,3.053
0.67,1989.061,3.061
0.67,1989.064,3.064
0.71,1989.066,3.066
0.74,1989.069,3.069
0.73,1989.072,3.072
0.74,1989.08,3.08
0.75,1989.083,3.083
0.77,1989.086,3.086
0.77,1989.088,3.088
0.78,1989.091,3.091
0.78,1989.099,3.099
0.79,1989.102,3.102
0.75,1989.105,3.105
0.75,1989.107,3.107
0.71,1989.11,3.11
0.73,1989.118,3.118
0.75,1989.121,3.121
0.75,1989.124,3.124
0.75,1989.127,3.127
0.77,1989.129,3.129
0.75,1989.14,3.14
0.72,1989.143,3.143
0.74,1989.146,3.146
0.72,1989.149,3.149
0.73,1989.157,3.157
0.74,1989.159,3.159
0.74,1989.162,3.162
0.76,1989.165,3.165
0.75,1989.168,3.168
0.78,1989.176,3.176
0.78,1989.179,3.179
0.76,1989.181,3.181
0.78,1989.184,3.184
0.76,1989.187,3.187
0.77,1989.195,3.195
0.74,1989.198,3.198
0.72,1989.201,3.201
0.74,1989.203,3.203
0.7,1989.206,3.206
0.68,1989.214,3.214
0.7,1989.217,3.217
0.67,1989.22,3.22
0.69,1989.222,3.222
0.7,1989.233,3.233
0.7,1989.236,3.236
0.7,1989.239,3.239
0.72,1989.242,3.242
0.75,1989.244,3.244
0.74,1989.253,3.253
0.73,1989.255,3.255
0.73,1989.258,3.258
0.73,1989.261,3.261
0.76,1989.264,3.264
0.76,1989.272,3.272
0.8,1989.274,3.274
0.83,1989.277,3.277
0.82,1989.28,3.28
0.85,1989.283,3.283
0.84,1989.291,3.291
0.84,1989.294,3.294
0.85,1989.296,3.296
0.83,1989.299,3.299
0.83,1989.302,3.302
0.83,1989.31,3.31
0.82,1989.313,3.313
0.81,1989.316,3.316
0.83,1989.318,3.318
0.83,1989.321,3.321
0.83,1989.329,3.329
0.84,1989.332,3.332
0.85,1989.335,3.335
0.85,1989.337,3.337
0.84,1989.34,3.34
0.84,1989.348,3.348
0.84,1989.351,3.351
0.84,1989.354,3.354
0.85,1989.357,3.357
0.88,1989.359,3.359
0.89,1989.368,3.368
0.88,1989.37,3.37
0.9,1989.373,3.373
0.92,1989.376,3.376
0.94,1989.379,3.379
0.93,1989.387,3.387
0.9,1989.389,3.389
0.91,1989.392,3.392
0.91,1989.395,3.395
0.93,1989.398,3.398
0.93,1989.409,3.409
0.93,1989.411,3.411
0.95,1989.414,3.414
0.95,1989.417,3.417
0.89,1989.425,3.425
0.91,1989.428,3.428
0.93,1989.431,3.431
0.9,1989.433,3.433
0.9,1989.436,3.436
0.92,1989.444,3.444
0.88,1989.447,3.447
0.87,1989.45,3.45
0.85,1989.452,3.452
0.87,1989.455,3.455
0.87,1989.463,3.463
0.84,1989.466,3.466
0.85,1989.469,3.469
0.88,1989.472,3.472
0.88,1989.474,3.474
0.9,1989.483,3.483
0.91,1989.485,3.485
0.88,1989.488,3.488
0.83,1989.491,3.491
0.83,1989.493,3.493
0.82,1989.502,3.502
0.81,1989.507,3.507
0.81,1989.51,3.51
0.83,1989.513,3.513
0.85,1989.521,3.521
0.85,1989.524,3.524
0.85,1989.526,3.526
0.85,1989.529,3.529
0.86,1989.532,3.532
0.9,1989.54,3.54
0.83,1989.543,3.543
0.82,1989.546,3.546
0.83,1989.548,3.548
0.85,1989.551,3.551
0.82,1989.559,3.559
0.81,1989.562,3.562
0.82,1989.565,3.565
0.85,1989.567,3.567
0.85,1989.57,3.57
0.88,1989.578,3.578
0.84,1989.581,3.581
0.85,1989.584,3.584
0.89,1989.587,3.587
0.91,1989.589,3.589
0.94,1989.598,3.598
0.95,1989.6,3.6
0.9,1989.603,3.603
0.9,1989.606,3.606
0.88,1989.608,3.608
0.86,1989.617,3.617
0.87,1989.619,3.619
0.83,1989.622,3.622
0.85,1989.625,3.625
0.85,1989.628,3.628
0.83,1989.636,3.636
0.84,1989.639,3.639
0.87,1989.641,3.641
0.88,1989.644,3.644
0.88,1989.647,3.647
0.88,1989.655,3.655
0.85,1989.658,3.658
0.87,1989.661,3.661
0.86,1989.663,3.663
0.87,1989.666,3.666
0.88,1989.677,3.677
0.86,1989.68,3.68
0.85,1989.682,3.682
0.85,1989.685,3.685
0.85,1989.693,3.693
0.89,1989.696,3.696
0.89,1989.699,3.699
0.89,1989.702,3.702
0.9,1989.704,3.704
0.88,1989.713,3.713
0.88,1989.715,3.715
0.9,1989.718,3.718
0.91,1989.721,3.721
0.91,1989.723,3.723
0.91,1989.732,3.732
0.93,1989.734,3.734
0.91,1989.737,3.737
0.92,1989.74,3.74
0.93,1989.743,3.743
0.93,1989.751,3.751
0.91,1989.754,3.754
0.93,1989.756,3.756
0.95,1989.759,3.759
0.96,1989.762,3.762
0.99,1989.77,3.77
0.98,1989.773,3.773
0.97,1989.775,3.775
0.97,1989.778,3.778
0.91,1989.781,3.781
0.95,1989.789,3.789
0.96,1989.792,3.792
0.97,1989.795,3.795
1,1989.797,3.797
1,1989.8,3.8
0.96,1989.808,3.808
0.95,1989.811,3.811
0.94,1989.814,3.814
0.92,1989.817,3.817
0.91,1989.819,3.819
0.93,1989.828,3.828
0.97,1989.83,3.83
0.95,1989.833,3.833
0.9,1989.836,3.836
0.88,1989.838,3.838
0.85,1989.847,3.847
0.9,1989.849,3.849
0.91,1989.852,3.852
0.93,1989.855,3.855
0.94,1989.858,3.858
0.95,1989.866,3.866
0.95,1989.869,3.869
0.97,1989.871,3.871
0.96,1989.874,3.874
0.98,1989.877,3.877
0.96,1989.885,3.885
0.96,1989.888,3.888
0.99,1989.89,3.89
1,1989.896,3.896
1,1989.904,3.904
0.99,1989.907,3.907
1,1989.91,3.91
1,1989.912,3.912
1.01,1989.915,3.915
1.03,1989.923,3.923
1.02,1989.926,3.926
1,1989.929,3.929
1,1989.932,3.932
0.96,1989.934,3.934
0.93,1989.943,3.943
0.92,1989.945,3.945
0.93,1989.948,3.948
0.9,1989.951,3.951
0.88,1989.953,3.953
0.86,1989.962,3.962
0.89,1989.964,3.964
0.9,1989.967,3.967
0.96,1989.97,3.97
0.95,1989.973,3.973
0.94,1989.984,3.984
0.98,1989.986,3.986
0.98,1989.989,3.989
0.99,1989.992,3.992
1.03,1990.003,4.003
1,1990.005,4.005
1.03,1990.008,4.008
1.02,1990.011,4.011
1.03,1990.019,4.019
1.06,1990.022,4.022
1.03,1990.025,4.025
1.03,1990.027,4.027
1.01,1990.03,4.03
1.02,1990.038,4.038
1.08,1990.041,4.041
1.08,1990.044,4.044
1.07,1990.047,4.047
1.09,1990.049,4.049
1.06,1990.057,4.057
1.06,1990.06,4.06
1.09,1990.063,4.063
1.1,1990.066,4.066
1.11,1990.068,4.068
1.1,1990.077,4.077
1.08,1990.079,4.079
1.13,1990.082,4.082
1.12,1990.085,4.085
1.13,1990.088,4.088
1.15,1990.096,4.096
1.15,1990.099,4.099
1.16,1990.101,4.101
1.16,1990.104,4.104
1.16,1990.107,4.107
1.13,1990.115,4.115
1.14,1990.118,4.118
1.15,1990.12,4.12
1.16,1990.123,4.123
1.15,1990.126,4.126
1.11,1990.137,4.137
1.12,1990.14,4.14
1.11,1990.142,4.142
1.11,1990.145,4.145
1.13,1990.153,4.153
1.13,1990.156,4.156
1.16,1990.159,4.159
1.17,1990.162,4.162
1.17,1990.164,4.164
1.14,1990.172,4.172
1.17,1990.175,4.175
1.15,1990.178,4.178
1.15,1990.181,4.181
1.16,1990.183,4.183
1.15,1990.192,4.192
1.14,1990.194,4.194
1.14,1990.197,4.197
1.15,1990.2,4.2
1.21,1990.203,4.203
1.25,1990.211,4.211
1.23,1990.214,4.214
1.22,1990.216,4.216
1.21,1990.219,4.219
1.22,1990.222,4.222
1.22,1990.23,4.23
1.23,1990.233,4.233
1.22,1990.235,4.235
1.2,1990.238,4.238
1.2,1990.241,4.241
1.2,1990.249,4.249
1.21,1990.252,4.252
1.22,1990.255,4.255
1.21,1990.257,4.257
1.19,1990.26,4.26
1.19,1990.268,4.268
1.21,1990.271,4.271
1.23,1990.274,4.274
1.22,1990.277,4.277
1.22,1990.287,4.287
1.22,1990.29,4.29
1.18,1990.293,4.293
1.16,1990.296,4.296
1.15,1990.298,4.298
1.13,1990.307,4.307
1.12,1990.309,4.309
1.14,1990.312,4.312
1.15,1990.315,4.315
1.13,1990.318,4.318
1.13,1990.326,4.326
1.14,1990.329,4.329
1.16,1990.331,4.331
1.18,1990.334,4.334
1.21,1990.337,4.337
1.24,1990.345,4.345
1.23,1990.348,4.348
1.24,1990.35,4.35
1.25,1990.353,4.353
1.29,1990.356,4.356
1.28,1990.364,4.364
1.28,1990.367,4.367
1.28,1990.37,4.37
1.29,1990.372,4.372
1.3,1990.375,4.375
1.31,1990.383,4.383
1.32,1990.386,4.386
1.38,1990.389,4.389
1.39,1990.392,4.392
1.36,1990.394,4.394
1.4,1990.405,4.405
1.37,1990.408,4.408
1.39,1990.411,4.411
1.36,1990.413,4.413
1.39,1990.422,4.422
1.35,1990.424,4.424
1.37,1990.427,4.427
1.35,1990.43,4.43
1.33,1990.433,4.433
1.36,1990.441,4.441
1.37,1990.444,4.444
1.38,1990.446,4.446
1.38,1990.449,4.449
1.39,1990.452,4.452
1.35,1990.46,4.46
1.35,1990.463,4.463
1.36,1990.465,4.465
1.35,1990.468,4.468
1.32,1990.471,4.471
1.31,1990.479,4.479
1.31,1990.482,4.482
1.32,1990.485,4.485
1.32,1990.487,4.487
1.35,1990.49,4.49
1.36,1990.498,4.498
1.36,1990.501,4.501
1.35,1990.507,4.507
1.34,1990.509,4.509
1.34,1990.517,4.517
1.33,1990.52,4.52
1.38,1990.523,4.523
1.4,1990.526,4.526
1.44,1990.528,4.528
1.47,1990.537,4.537
1.45,1990.539,4.539
1.39,1990.542,4.542
1.37,1990.545,4.545
1.3,1990.548,4.548
1.28,1990.556,4.556
1.25,1990.559,4.559
1.25,1990.561,4.561
1.26,1990.564,4.564
1.25,1990.567,4.567
1.25,1990.575,4.575
1.28,1990.578,4.578
1.22,1990.58,4.58
1.16,1990.583,4.583
1.13,1990.586,4.586
1.07,1990.594,4.594
1.09,1990.597,4.597
1.07,1990.6,4.6
1.13,1990.602,4.602
1.1,1990.605,4.605
1.1,1990.613,4.613
1.06,1990.616,4.616
1.06,1990.619,4.619
1.03,1990.621,4.621
0.98,1990.624,4.624
0.95,1990.632,4.632
0.93,1990.635,4.635
0.92,1990.638,4.638
0.95,1990.641,4.641
1.03,1990.643,4.643
1.04,1990.652,4.652
1.02,1990.654,4.654
1,1990.657,4.657
0.95,1990.66,4.66
0.96,1990.663,4.663
0.96,1990.674,4.674
0.93,1990.676,4.676
0.9,1990.679,4.679
0.91,1990.682,4.682
0.93,1990.69,4.69
0.92,1990.693,4.693
0.94,1990.695,4.695
0.93,1990.698,4.698
0.94,1990.701,4.701
0.94,1990.709,4.709
0.96,1990.712,4.712
0.97,1990.715,4.715
0.95,1990.717,4.717
0.94,1990.72,4.72
0.92,1990.728,4.728
0.97,1990.731,4.731
0.94,1990.734,4.734
0.92,1990.736,4.736
0.95,1990.739,4.739
0.98,1990.747,4.747
0.99,1990.75,4.75
0.95,1990.753,4.753
0.93,1990.756,4.756
0.94,1990.758,4.758
0.94,1990.767,4.767
0.87,1990.769,4.769
0.85,1990.772,4.772
0.84,1990.775,4.775
